Region;Comuna;Codigo_comuna;Fec;Fecha;Clave;Casos_Diarios;Casos_Acumulados;acumulados_corregidos;Muertes;Casos_Activos;activos_corregidos;Recuperados;Recuperados_Diarios;Dia;Fallecidos_Diarios;on-off;Max_Dia
O_Higgins;San_Vicente;6117;30;43922;611743922;1;1;1,975620839;0;1;1,975620839;0;0;1;0;START;39
Biobio;Santa_Barbara;8311;30;43922;831143922;0;1;6,853070175;0;1;6,853070175;0;0;4;0;ON;42
Valparaiso;Santa_Maria;5706;30;43922;570643922;1;2;12,21971039;0;2;12,21971039;0;0;4;0;ON;42
Metropolitana;Santiago;13101;30;43922;1310143922;11;143;28,42111749;1;129;25,63863046;13;0;19;1;ON;57
Valparaiso;Santo_Domingo;5606;30;43922;560643922;0;2;16,75884029;0;2;16,75884029;0;0;13;0;ON;51
Metropolitana;Talagante;13601;30;43922;1360143922;1;7;8,553483712;0;7;8,553483712;0;0;10;0;ON;48
Maule;Talca;7101;30;43922;710143922;3;38;16,05244927;0;28;11,82812051;10;1;30;0;ON;68
Biobio;Talcahuano;8110;30;43922;811043922;0;38;23,99823171;1;23;14,52524551;14;2;17;0;ON;55
Antofagasta;Taltal;2104;30;43922;210443922;0;2;14,64450465;0;2;14,64450465;0;0;3;0;ON;41
La_Araucania;Temuco;9101;30;43922;910143922;24;255;84,17758499;4;247;81,53671958;4;2;17;1;ON;55
La_Araucania;Teodoro_Schmidt;9117;30;43922;911743922;0;2;12,66945395;0;2;12,66945395;0;0;3;0;ON;41
Biobio;Tirua;8207;30;43922;820743922;1;1;9,075233687;0;1;9,075233687;0;0;1;0;START;39
Antofagasta;Tocopilla;2301;30;43922;230143922;0;2;7,122760782;0;0;0;2;2;14;0;ON;52
La_Araucania;Tolten;9118;30;43922;911843922;1;1;9,945300845;1;0;0;0;0;1;1;START;39
Biobio;Tome;8111;30;43922;811143922;3;10;17,02736297;0;7;11,91915408;3;3;14;0;ON;52
Los_Rios;Valdivia;14101;30;43922;1410143922;5;44;24,8905382;1;41;23,19345605;2;1;17;1;ON;55
Valparaiso;Valparaiso;5101;30;43922;510143922;2;27;8,551556383;0;27;8,551556383;0;0;13;0;ON;51
La_Araucania;Victoria;9211;30;43922;921143922;0;5;14,09761186;0;5;14,09761186;0;0;6;0;ON;44
La_Araucania;Vilcun;9119;30;43922;911943922;1;6;19,50204772;0;6;19,50204772;0;0;6;0;ON;44
Valparaiso;Villa_Alemana;5804;30;43922;580443922;0;7;5,024764913;0;7;5,024764913;0;0;8;0;ON;46
La_Araucania;Villarrica;9120;30;43922;912043922;0;4;6,767845964;0;4;6,767845964;0;0;3;0;ON;41
Valparaiso;ViNa_del_Mar;5109;30;43922;510943922;7;40;11,06895683;1;38;10,51550899;1;0;17;0;ON;55
Metropolitana;Vitacura;13132;30;43922;1313243922;9;94;97,1335276;0;40;41,333416;54;0;29;0;ON;67
Biobio;Yumbel;8313;30;43922;831343922;0;5;22,59172239;0;5;22,59172239;0;0;7;0;ON;45
Nuble;Yungay;16109;30;43922;1610943922;2;9;48,39750484;0;9;48,39750484;0;0;5;0;ON;43
Valparaiso;Algarrobo;5602;31;43923;560243923;0;9;59,31198102;0;9;59,31198102;0;0;6;0;ON;43
Tarapaca;Alto_Hospicio;1107;31;43923;110743923;0;3;2,307710059;0;3;2,307710059;0;0;9;0;ON;46
La_Araucania;Angol;9201;31;43923;920143923;0;19;33,89346748;1;14;24,97413393;4;2;16;1;ON;53
Antofagasta;Antofagasta;2101;31;43923;210143923;8;44;10,33531035;0;37;8,691056433;7;4;15;0;ON;52
Biobio;Arauco;8202;31;43923;820243923;0;6;15,51229349;0;6;15,51229349;0;0;9;0;ON;46
Arica_y_Parinacota;Arica;15101;31;43923;1510143923;1;7;2,827688728;0;6;2,423733195;1;0;17;0;ON;54
Aysen;Aisen;11201;31;43923;1120143923;0;1;3,999680026;0;0;0;1;0;20;0;ON;57
Metropolitana;Buin;13402;31;43923;1340243923;0;9;8,208608094;0;9;8,208608094;0;0;8;0;ON;45
Nuble;Bulnes;16102;31;43923;1610243923;8;21;92,89158225;0;16;70,77453886;5;5;14;0;ON;51
Magallanes;Cabo_de_Hornos;12201;31;43923;1220143923;0;9;453,8577912;0;8;403,4291478;1;1;14;0;ON;51
Biobio;Cabrero;8303;31;43923;830343923;0;4;13,0187144;0;4;13,0187144;0;0;8;0;ON;45
Antofagasta;Calama;2201;31;43923;220143923;2;5;2,626933423;0;3;1,576160054;2;0;20;0;ON;57
Los_Lagos;Calbuco;10102;31;43923;1010243923;0;5;13,60766384;0;5;13,60766384;0;0;11;0;ON;48
Valparaiso;Calera;5502;31;43923;550243923;0;6;11,19590976;0;6;11,19590976;0;0;8;0;ON;45
Metropolitana;Calera_de_Tango;13403;31;43923;1340343923;0;3;10,51709027;0;3;10,51709027;0;0;10;0;ON;47
Valparaiso;Calle_Larga;5302;31;43923;530243923;0;1;6,067224851;0;1;6,067224851;0;0;2;0;ON;39
La_Araucania;Carahue;9102;31;43923;910243923;0;1;3,923722828;0;1;3,923722828;0;0;11;0;ON;48
Valparaiso;Casablanca;5102;31;43923;510243923;0;1;3,428179637;0;1;3,428179637;0;0;10;0;ON;47
Los_Lagos;Castro;10201;31;43923;1020143923;0;1;2,100531434;0;1;2,100531434;0;0;8;0;ON;45
Maule;Cauquenes;7201;31;43923;720143923;0;1;2,265364837;0;1;2,265364837;0;0;6;0;ON;43
Metropolitana;Cerrillos;13102;31;43923;1310243923;0;7;7,869058861;1;6;6,744907595;0;0;9;0;ON;46
Metropolitana;Cerro_Navia;13103;31;43923;1310343923;0;12;8,423121468;0;4;2,807707156;8;0;15;0;ON;52
Los_Lagos;Chaiten;10401;31;43923;1040143923;0;1;19,92031873;0;1;19,92031873;0;0;2;0;ON;39
Biobio;Chiguayante;8103;31;43923;810343923;2;17;18,64443957;0;17;18,64443957;0;0;13;0;ON;50
Aysen;Chile_Chico;11401;31;43923;1140143923;0;1;19,52743605;0;1;19,52743605;0;0;2;0;ON;39
Nuble;Chillan;16101;31;43923;1610143923;52;203;102,2031577;0;180;90,62348961;23;0;22;0;ON;59
Nuble;Chillan_Viejo;16103;31;43923;1610343923;2;28;82,77411535;0;21;62,08058651;7;4;18;0;ON;55
O_Higgins;Chimbarongo;6303;31;43923;630343923;0;2;5,305602716;0;2;5,305602716;0;0;9;0;ON;46
Nuble;Coelemu;16203;31;43923;1620343923;1;1;5,936479668;0;1;5,936479668;0;0;1;0;START;38
Maule;Colbun;7402;31;43923;740243923;0;3;13,29492577;0;2;8,863283847;1;0;16;0;ON;53
Metropolitana;Colina;13301;31;43923;1330143923;0;41;22,73319546;0;9;4,990213637;32;0;15;0;ON;52
Biobio;Concepcion;8101;31;43923;810143923;7;72;30,24041127;1;62;26,04035415;9;4;21;0;ON;58
Metropolitana;Conchali;13104;31;43923;1310443923;0;20;14,3683322;0;7;5,028916269;13;0;15;0;ON;52
Valparaiso;Concon;5103;31;43923;510343923;0;2;4,358342958;0;2;4,358342958;0;0;3;0;ON;40
Maule;Constitucion;7102;31;43923;710243923;2;2;3,972352427;0;2;3,972352427;0;0;1;0;START;38
Atacama;Copiapo;3101;31;43923;310143923;0;4;2,328749578;0;3;1,746562183;1;0;20;0;ON;57
Coquimbo;Coquimbo;4102;31;43923;410243923;0;17;6,621613726;0;15;5,842600347;2;0;15;0;ON;52
Biobio;Coronel;8102;31;43923;810243923;1;12;9,536752259;0;11;8,742022904;1;1;14;0;ON;51
Aysen;Coihaique;11101;31;43923;1110143923;0;2;3,267439961;0;2;3,267439961;0;0;9;0;ON;46
La_Araucania;Curacautin;9203;31;43923;920343923;0;1;5,501155243;0;1;5,501155243;0;0;2;0;ON;39
Metropolitana;Curacavi;13503;31;43923;1350343923;0;6;16,46994236;0;1;2,744990393;5;0;15;0;ON;52
Biobio;Curanilahue;8205;31;43923;820543923;0;1;2,950548802;0;1;2,950548802;0;0;6;0;ON;43
La_Araucania;Curarrehue;9104;31;43923;910443923;0;1;12,81722635;0;1;12,81722635;0;0;12;0;ON;49
Maule;Curico;7301;31;43923;730143923;1;9;5,500348355;0;7;4,278048721;2;0;23;0;ON;60
Atacama;Diego_de_Almagro;3202;31;43923;320243923;0;1;6,964758323;0;1;6,964758323;0;0;5;0;ON;42
Metropolitana;El_Bosque;13105;31;43923;1310543923;2;30;17,44186047;0;13;7,558139535;17;6;15;0;ON;52
Nuble;El_Carmen;16104;31;43923;1610443923;0;1;8,107669856;0;1;8,107669856;0;0;2;0;ON;39
Metropolitana;El_Monte;13602;31;43923;1360243923;0;3;7,497375918;0;3;7,497375918;0;0;9;0;ON;46
Valparaiso;El_Quisco;5604;31;43923;560443923;1;1;5,636343141;0;1;5,636343141;0;0;1;0;START;38
Valparaiso;El_Tabo;5605;31;43923;560543923;2;3;20,92342028;0;3;20,92342028;0;0;4;0;ON;41
Metropolitana;Estacion_Central;13106;31;43923;1310643923;1;24;11,60586483;0;8;3,86862161;16;10;21;0;ON;58
Biobio;Florida;8104;31;43923;810443923;0;1;8,445232666;0;1;8,445232666;0;0;8;0;ON;45
La_Araucania;Freire;9105;31;43923;910543923;1;3;11,78967225;0;3;11,78967225;0;0;2;0;ON;39
Los_Lagos;Frutillar;10105;31;43923;1010543923;0;1;4,944864758;0;1;4,944864758;0;0;13;0;ON;50
Los_Rios;Futrono;14202;31;43923;1420243923;0;2;13,10530109;0;2;13,10530109;0;0;7;0;ON;44
La_Araucania;Gorbea;9107;31;43923;910743923;0;8;52,81225244;0;8;52,81225244;0;0;13;0;ON;50
Los_Lagos;Hualaihue;10403;31;43923;1040343923;0;3;31,49606299;0;3;31,49606299;0;0;4;0;ON;41
Biobio;Hualpen;8112;31;43923;811243923;9;33;33,92513853;0;33;33,92513853;0;0;11;0;ON;48
Biobio;Hualqui;8105;31;43923;810543923;0;4;15,26659288;0;4;15,26659288;0;0;10;0;ON;47
Metropolitana;Huechuraba;13107;31;43923;1310743923;1;21;18,6620219;0;4;3,554670837;17;17;14;0;ON;51
Metropolitana;Independencia;13108;31;43923;1310843923;3;21;14,781966;0;8;5,631225143;13;13;14;0;ON;51
Tarapaca;Iquique;1101;31;43923;110143923;2;11;4,922515137;0;11;4,922515137;0;0;11;0;ON;48
Valparaiso;Isla_de_Pascua;5201;31;43923;520143923;0;5;60,40836052;0;5;60,40836052;0;0;10;0;ON;47
Metropolitana;La_Cisterna;13109;31;43923;1310943923;0;12;11,94814505;0;4;3,982715017;8;8;14;0;ON;51
Valparaiso;La_Cruz;5504;31;43923;550443923;0;1;3,949291102;0;1;3,949291102;0;0;3;0;ON;40
Metropolitana;La_Florida;13110;31;43923;1311043923;4;64;15,90326837;0;61;15,15780267;3;0;19;0;ON;56
Metropolitana;La_Granja;13111;31;43923;1311143923;3;13;10,60730925;0;13;10,60730925;0;0;13;0;ON;50
Valparaiso;La_Ligua;5401;31;43923;540143923;1;2;5,299557487;0;2;5,299557487;0;0;8;0;ON;45
Metropolitana;La_Pintana;13112;31;43923;1311243923;2;14;7,394301107;0;14;7,394301107;0;0;8;0;ON;45
Metropolitana;La_Reina;13113;31;43923;1311343923;2;29;28,9271037;0;29;28,9271037;0;0;13;0;ON;50
Coquimbo;La_Serena;4101;31;43923;410143923;4;7;2,803858109;0;7;2,803858109;0;0;4;0;ON;41
Los_Rios;La_Union;14201;31;43923;1420143923;1;11;27,82133644;0;11;27,82133644;0;0;11;0;ON;48
Los_Rios;Lago_Ranco;14203;31;43923;1420343923;0;1;9,716284493;0;1;9,716284493;0;0;7;0;ON;44
Biobio;Laja;8304;31;43923;830443923;2;3;12,56649772;0;3;12,56649772;0;0;5;0;ON;42
Metropolitana;Lampa;13302;31;43923;1330243923;1;11;8,668379328;0;11;8,668379328;0;0;12;0;ON;49
Los_Rios;Lanco;14103;31;43923;1410343923;0;1;5,665080444;0;1;5,665080444;0;0;3;0;ON;40
Metropolitana;Las_Condes;13114;31;43923;1311443923;9;218;65,90901533;0;176;53,21094815;42;0;26;0;ON;63
La_Araucania;Lautaro;9108;31;43923;910843923;1;9;22,08805772;0;9;22,08805772;0;0;5;0;ON;42
Valparaiso;Limache;5802;31;43923;580243923;0;2;4,005527628;0;2;4,005527628;0;0;9;0;ON;46
Maule;Linares;7401;31;43923;740143923;2;8;7,915071285;0;8;7,915071285;0;0;12;0;ON;49
Valparaiso;Llaillay;5703;31;43923;570343923;1;1;3,768891569;0;1;3,768891569;0;0;1;0;START;38
Metropolitana;Lo_Barnechea;13115;31;43923;1311543923;4;82;66,08852639;0;82;66,08852639;0;0;7;0;ON;44
Metropolitana;Lo_Espejo;13116;31;43923;1311643923;1;9;8,665094113;0;9;8,665094113;0;0;12;0;ON;49
Metropolitana;Lo_Prado;13117;31;43923;1311743923;1;20;19,15653765;0;20;19,15653765;0;0;12;0;ON;49
La_Araucania;Loncoche;9109;31;43923;910943923;1;2;8,084401148;0;2;8,084401148;0;0;2;0;ON;39
Maule;Longavi;7403;31;43923;740343923;0;1;3,047851265;0;1;3,047851265;0;0;11;0;ON;48
Valparaiso;Los_Andes;5301;31;43923;530143923;0;1;1,468579737;0;1;1,468579737;0;0;10;0;ON;47
Biobio;Los_Angeles;8301;31;43923;830143923;2;13;5,949248335;0;11;5,033979361;2;1;25;0;ON;62
Los_Lagos;Los_Muermos;10106;31;43923;1010643923;0;1;5,612617163;0;1;5,612617163;0;0;8;0;ON;45
Coquimbo;Los_Vilos;4203;31;43923;420343923;0;1;4,278257893;0;1;4,278257893;0;0;8;0;ON;45
Biobio;Lota;8106;31;43923;810643923;0;1;2,18579235;0;1;2,18579235;0;0;13;0;ON;50
O_Higgins;Machali;6108;31;43923;610843923;1;7;11,6836079;0;6;10,01452106;1;0;16;0;ON;53
Metropolitana;Macul;13118;31;43923;1311843923;4;14;10,39848479;0;14;10,39848479;0;0;12;0;ON;49
Los_Rios;Mafil;14105;31;43923;1410543923;0;1;13,53363107;0;1;13,53363107;0;0;12;0;ON;49
Metropolitana;Maipu;13119;31;43923;1311943923;6;67;11,57957501;2;62;10,71542762;3;0;16;0;ON;53
Metropolitana;Maria_Pinto;13504;31;43923;1350443923;0;1;6,699718612;0;1;6,699718612;0;0;8;0;ON;45
Los_Rios;Mariquina;14106;31;43923;1410643923;1;3;12,90322581;0;3;12,90322581;0;0;5;0;ON;42
Maule;Maule;7105;31;43923;710543923;1;5;8,333333333;0;5;8,333333333;0;0;7;0;ON;44
Antofagasta;Mejillones;2102;31;43923;210243923;1;1;6,767731456;0;1;6,767731456;0;0;1;0;START;38
Metropolitana;Melipilla;13501;31;43923;1350143923;1;9;6,355393611;0;9;6,355393611;0;0;10;0;ON;47
Maule;Molina;7304;31;43923;730443923;0;3;6,024096386;1;2;4,016064257;0;0;4;0;ON;41
Biobio;Mulchen;8305;31;43923;830543923;0;5;16,10772849;0;5;16,10772849;0;0;8;0;ON;45
Biobio;Nacimiento;8306;31;43923;830643923;0;4;14,31434297;0;3;10,73575723;1;0;16;0;ON;53
Magallanes;Natales;12401;31;43923;1240143923;0;3;12,61458246;0;3;12,61458246;0;0;6;0;ON;43
La_Araucania;Nueva_Imperial;9111;31;43923;911143923;6;13;38,48772834;1;12;35,52713385;0;0;11;0;ON;48
Metropolitana;NuNoa;13120;31;43923;1312043923;5;91;36,37206625;0;90;35,97237322;1;0;23;0;ON;60
O_Higgins;Olivar;6111;31;43923;611143923;1;2;13,6761488;0;2;13,6761488;0;0;2;0;ON;39
Los_Lagos;Osorno;10301;31;43923;1030143923;15;129;74,39017358;0;125;72,08350153;4;0;16;0;ON;53
Coquimbo;Ovalle;4301;31;43923;430143923;0;4;3,298452201;0;4;3,298452201;0;0;10;0;ON;47
Metropolitana;Padre_Hurtado;13604;31;43923;1360443923;2;4;5,391707554;0;4;5,391707554;0;0;11;0;ON;48
La_Araucania;Padre_las_Casas;9112;31;43923;911243923;7;32;38,97211058;0;32;38,97211058;0;0;11;0;ON;48
Los_Rios;Paillaco;14107;31;43923;1410743923;0;1;4,80815463;0;1;4,80815463;0;0;3;0;ON;40
Metropolitana;Paine;13404;31;43923;1340443923;0;2;2,4164512;0;1;1,2082256;1;1;14;0;ON;51
Maule;Parral;7404;31;43923;740443923;0;3;6,734913793;0;3;6,734913793;0;0;5;0;ON;42
Metropolitana;Pedro_Aguirre_Cerda;13121;31;43923;1312143923;0;13;12,05903361;0;13;12,05903361;0;0;10;0;ON;47
Maule;Pelluhue;7203;31;43923;720343923;0;1;12,35788433;0;1;12,35788433;0;0;6;0;ON;43
Metropolitana;PeNaflor;13605;31;43923;1360543923;0;13;12,86389994;0;13;12,86389994;0;0;10;0;ON;47
Metropolitana;PeNalolen;13122;31;43923;1312243923;4;53;19,86521638;0;53;19,86521638;0;0;10;0;ON;47
Biobio;Penco;8107;31;43923;810743923;2;3;6,016243858;0;3;6,016243858;0;0;2;0;ON;39
Valparaiso;Petorca;5404;31;43923;540443923;0;1;9,471490813;0;1;9,471490813;0;0;5;0;ON;42
Nuble;Pinto;16106;31;43923;1610643923;2;2;16,83501684;0;2;16,83501684;0;0;1;0;START;38
Metropolitana;Pirque;13202;31;43923;1320243923;0;1;3,285906746;0;1;3,285906746;0;0;6;0;ON;43
La_Araucania;Pitrufquen;9114;31;43923;911443923;0;7;26,82403433;0;7;26,82403433;0;0;11;0;ON;48
O_Higgins;Placilla;6308;31;43923;630843923;0;1;10,91226539;0;0;0;1;1;14;0;ON;51
Magallanes;Porvenir;12301;31;43923;1230143923;1;2;27,31121125;0;2;27,31121125;0;0;2;0;ON;39
Metropolitana;Providencia;13123;31;43923;1312343923;4;91;57,68657804;0;58;36,76726952;33;0;29;0;ON;66
La_Araucania;Pucon;9115;31;43923;911543923;0;2;6,715465718;0;2;6,715465718;0;0;11;0;ON;48
Metropolitana;Pudahuel;13124;31;43923;1312443923;4;29;11,4561565;0;29;11,4561565;0;0;10;0;ON;47
Metropolitana;Puente_Alto;13201;31;43923;1320143923;13;41;6,347643399;0;40;6,192822828;1;1;14;0;ON;51
Los_Lagos;Puerto_Montt;10101;31;43923;1010143923;3;41;15,21911818;0;27;10,02234612;14;5;27;0;ON;64
Los_Lagos;Puerto_Octay;10302;31;43923;1030243923;0;1;10,87902524;0;1;10,87902524;0;0;5;0;ON;42
Los_Lagos;Puerto_Varas;10109;31;43923;1010943923;1;2;4,113533525;0;1;2,056766763;1;0;16;0;ON;53
Magallanes;Punta_Arenas;12101;31;43923;1210143923;14;100;70,43047104;0;97;68,31755691;3;1;17;0;ON;54
Los_Lagos;Purranque;10303;31;43923;1030343923;4;4;18,97533207;0;4;18,97533207;0;0;1;0;START;38
Valparaiso;Putaendo;5705;31;43923;570543923;0;2;11,33465571;0;2;11,33465571;0;0;8;0;ON;45
Los_Lagos;Puyehue;10304;31;43923;1030443923;0;1;8,483922966;0;1;8,483922966;0;0;11;0;ON;48
Metropolitana;Quilicura;13125;31;43923;1312543923;2;31;12,17146851;0;31;12,17146851;0;0;10;0;ON;47
Nuble;Quillon;16107;31;43923;1610743923;6;15;79,88496565;0;15;79,88496565;0;0;12;0;ON;49
Valparaiso;Quillota;5501;31;43923;550143923;1;14;14,34837863;0;10;10,24884188;4;1;16;0;ON;53
Valparaiso;Quilpue;5801;31;43923;580143923;2;11;6,583475477;0;10;5,984977706;1;1;14;0;ON;51
Los_Lagos;Quinchao;10210;31;43923;1021043923;0;1;12,05109665;0;1;12,05109665;0;0;8;0;ON;45
O_Higgins;Quinta_de_Tilcoco;6114;31;43923;611443923;0;1;7,20616848;0;1;7,20616848;0;0;9;0;ON;46
Metropolitana;Quinta_Normal;13126;31;43923;1312643923;6;31;22,73260589;0;31;22,73260589;0;0;9;0;ON;46
Valparaiso;Quintero;5107;31;43923;510743923;0;3;8,302200083;0;3;8,302200083;0;0;10;0;ON;47
O_Higgins;Rancagua;6101;31;43923;610143923;1;8;3,016466135;0;7;2,639407868;1;1;14;0;ON;51
Nuble;Ranquil;16206;31;43923;1620643923;1;2;31,94377895;0;2;31,94377895;0;0;12;0;ON;49
Maule;Rauco;7305;31;43923;730543923;1;1;8,890469417;0;1;8,890469417;0;0;1;0;START;38
Metropolitana;Recoleta;13127;31;43923;1312743923;4;21;11,04827042;0;17;8,943837959;4;0;18;0;ON;55
Metropolitana;Renca;13128;31;43923;1312843923;2;18;11,19075892;1;16;9,947341262;1;0;15;0;ON;52
O_Higgins;Rengo;6115;31;43923;611543923;0;1;1,569612306;0;1;1,569612306;0;0;3;0;ON;40
O_Higgins;Requinoa;6116;31;43923;611643923;0;1;3,292614665;0;0;0;1;0;16;0;ON;53
Maule;Rio_Claro;7108;31;43923;710843923;0;1;6,778282383;0;0;0;1;0;15;0;ON;52
Coquimbo;Rio_Hurtado;4305;31;43923;430543923;0;1;22,87282708;0;1;22,87282708;0;0;7;0;ON;44
Los_Lagos;Rio_Negro;10305;31;43923;1030543923;0;1;7,00525394;0;1;7,00525394;0;0;6;0;ON;43
Maule;Romeral;7306;31;43923;730643923;0;2;12,3685838;0;2;12,3685838;0;0;6;0;ON;43
Coquimbo;Salamanca;4204;31;43923;420443923;0;2;6,87049124;0;1;3,43524562;1;1;14;0;ON;51
Valparaiso;San_Antonio;5601;31;43923;560143923;1;4;4,133896921;0;4;4,133896921;0;0;9;0;ON;46
Metropolitana;San_Bernardo;13401;31;43923;1340143923;4;45;13,43941512;0;44;13,14076145;1;0;16;0;ON;53
Nuble;San_Carlos;16301;31;43923;1630143923;2;15;26,66571855;0;15;26,66571855;0;0;12;0;ON;49
Nuble;San_Fabian;16304;31;43923;1630443923;0;5;107,434465;0;5;107,434465;0;0;6;0;ON;43
Valparaiso;San_Felipe;5701;31;43923;570143923;0;3;3,593072556;0;3;3,593072556;0;0;12;0;ON;49
O_Higgins;San_Fernando;6301;31;43923;630143923;0;3;3,814755474;0;2;2,543170316;1;0;15;0;ON;52
Nuble;San_Ignacio;16108;31;43923;1610843923;1;1;6,015399423;0;1;6,015399423;0;0;1;0;START;38
Maule;San_Javier;7406;31;43923;740643923;0;1;2,022203798;0;1;2,022203798;0;0;3;0;ON;40
Metropolitana;San_Joaquin;13129;31;43923;1312943923;2;26;25,12441417;0;26;25,12441417;0;0;11;0;ON;48
Metropolitana;San_Miguel;13130;31;43923;1313043923;3;38;28,55875965;0;37;27,80721334;1;0;17;0;ON;54
Nuble;San_Nicolas;16305;31;43923;1630543923;0;1;8,215576733;0;1;8,215576733;0;0;2;0;ON;39
Los_Lagos;San_Pablo;10307;31;43923;1030743923;0;2;18,95195679;0;2;18,95195679;0;0;7;0;ON;44
Antofagasta;San_Pedro_de_Atacama;2203;31;43923;220343923;0;2;19,16810427;0;2;19,16810427;0;0;5;0;ON;42
Biobio;San_Pedro_de_la_Paz;8108;31;43923;810843923;3;48;32,89789316;0;46;31,52714762;2;1;16;0;ON;53
Metropolitana;San_Ramon;13131;31;43923;1313143923;2;9;10,40342157;0;9;10,40342157;0;0;4;0;ON;41
O_Higgins;San_Vicente;6117;31;43923;611743923;3;4;7,902483355;0;4;7,902483355;0;0;2;0;ON;39
Biobio;Santa_Barbara;8311;31;43923;831143923;0;1;6,853070175;0;1;6,853070175;0;0;5;0;ON;42
Valparaiso;Santa_Maria;5706;31;43923;570643923;0;2;12,21971039;0;2;12,21971039;0;0;5;0;ON;42
Metropolitana;Santiago;13101;31;43923;1310143923;9;152;30,20985915;2;137;27,22862305;13;0;20;1;ON;57
Valparaiso;Santo_Domingo;5606;31;43923;560643923;0;2;16,75884029;0;1;8,379420144;1;1;14;0;ON;51
Metropolitana;Talagante;13601;31;43923;1360143923;1;8;9,775409956;0;8;9,775409956;0;0;11;0;ON;48
Maule;Talca;7101;31;43923;710143923;5;43;18,16461364;0;33;13,94028489;10;0;31;0;ON;68
Biobio;Talcahuano;8110;31;43923;811043923;5;43;27,15589378;1;28;17,68290758;14;0;18;0;ON;55
Antofagasta;Taltal;2104;31;43923;210443923;0;2;14,64450465;0;2;14,64450465;0;0;4;0;ON;41
La_Araucania;Temuco;9101;31;43923;910143923;22;277;91,43996488;4;269;88,79909946;4;0;18;0;ON;55
La_Araucania;Teodoro_Schmidt;9117;31;43923;911743923;0;2;12,66945395;0;2;12,66945395;0;0;4;0;ON;41
Biobio;Tirua;8207;31;43923;820743923;2;3;27,22570106;0;3;27,22570106;0;0;2;0;ON;39
Antofagasta;Tocopilla;2301;31;43923;230143923;0;2;7,122760782;0;0;0;2;0;15;0;ON;52
La_Araucania;Tolten;9118;31;43923;911843923;1;2;19,89060169;1;1;9,945300845;0;0;2;0;ON;39
Biobio;Tome;8111;31;43923;811143923;2;12;20,43283557;0;9;15,32462668;3;0;15;0;ON;52
Los_Rios;Valdivia;14101;31;43923;1410143923;2;46;26,0219263;1;43;24,32484415;2;0;18;0;ON;55
Valparaiso;Valparaiso;5101;31;43923;510143923;3;30;9,501729315;0;29;9,185005004;1;1;14;0;ON;51
La_Araucania;Victoria;9211;31;43923;921143923;1;6;16,91713424;0;6;16,91713424;0;0;7;0;ON;44
La_Araucania;Vilcun;9119;31;43923;911943923;4;10;32,50341286;0;10;32,50341286;0;0;7;0;ON;44
Valparaiso;Villa_Alemana;5804;31;43923;580443923;1;8;5,742588472;0;8;5,742588472;0;0;9;0;ON;46
La_Araucania;Villarrica;9120;31;43923;912043923;1;5;8,459807455;0;5;8,459807455;0;0;4;0;ON;41
Valparaiso;ViNa_del_Mar;5109;31;43923;510943923;6;46;12,72930036;1;44;12,17585252;1;0;18;0;ON;55
Metropolitana;Vitacura;13132;31;43923;1313243923;3;97;100,2335338;0;43;44,4334222;54;0;30;0;ON;67
Biobio;Yumbel;8313;31;43923;831343923;0;5;22,59172239;0;5;22,59172239;0;0;8;0;ON;45
Nuble;Yungay;16109;31;43923;1610943923;3;12;64,53000645;0;12;64,53000645;0;0;6;0;ON;43
Valparaiso;Algarrobo;5602;32;43924;560243924;0;9;59,31198102;0;9;59,31198102;0;0;7;0;ON;43
Tarapaca;Alto_Hospicio;1107;32;43924;110743924;1;4;3,076946746;0;4;3,076946746;0;0;10;0;ON;46
La_Araucania;Angol;9201;32;43924;920143924;0;19;33,89346748;1;12;21,40640051;6;2;17;0;ON;53
Antofagasta;Antofagasta;2101;32;43924;210143924;4;48;11,27488402;0;40;9,395736684;8;1;16;0;ON;52
Biobio;Arauco;8202;32;43924;820243924;0;6;15,51229349;0;6;15,51229349;0;0;10;0;ON;46
Arica_y_Parinacota;Arica;15101;32;43924;1510143924;5;12;4,847466391;0;11;4,443510858;1;0;18;0;ON;54
Aysen;Aisen;11201;32;43924;1120143924;0;1;3,999680026;0;0;0;1;0;21;0;ON;57
Metropolitana;Buin;13402;32;43924;1340243924;6;15;13,68101349;0;15;13,68101349;0;0;9;0;ON;45
Nuble;Bulnes;16102;32;43924;1610243924;4;25;110,585217;0;20;88,46817357;5;0;15;0;ON;51
Magallanes;Cabo_de_Hornos;12201;32;43924;1220143924;0;9;453,8577912;0;8;403,4291478;1;0;15;0;ON;51
Biobio;Cabrero;8303;32;43924;830343924;0;4;13,0187144;0;4;13,0187144;0;0;9;0;ON;45
Antofagasta;Calama;2201;32;43924;220143924;0;5;2,626933423;0;3;1,576160054;2;0;21;0;ON;57
Los_Lagos;Calbuco;10102;32;43924;1010243924;0;5;13,60766384;0;5;13,60766384;0;0;12;0;ON;48
Valparaiso;Calera;5502;32;43924;550243924;2;8;14,92787968;0;8;14,92787968;0;0;9;0;ON;45
Metropolitana;Calera_de_Tango;13403;32;43924;1340343924;2;5;17,52848379;0;5;17,52848379;0;0;11;0;ON;47
Valparaiso;Calle_Larga;5302;32;43924;530243924;1;2;12,1344497;0;2;12,1344497;0;0;3;0;ON;39
La_Araucania;Carahue;9102;32;43924;910243924;0;1;3,923722828;0;1;3,923722828;0;0;12;0;ON;48
